material_id,formula,chemsys,band_gap,cbm,vbm,efermi,is_gap_direct,n,e_total,e_ionic,e_electronic,bulk_modulus_vrh,shear_modulus_vrh,universal_anisotropy,homogeneous_poisson,energy_above_hull,formation_energy_per_atom,equilibrium_reaction_energy_per_atom,density,density_atomic,volume,nsites,nelements,elements,crystal_system,theoretical,is_magnetic,total_magnetization,ordering,weighted_work_function,is_stable
mp-558151,Ag2PO3F,Ag-F-O-P,1.0803,2.265,1.1847,1.33877111,False,,,,,,,,,0.00529821249999,-1.769361049353741,,5.125172484614391,14.519994640880197,406.5598499446455,28,4,"['Ag', 'F', 'O', 'P']",Monoclinic,False,False,0.0009381999999990001,NM,,False
mp-558469,Ag2PS3,Ag-P-S,1.9254,4.6245,2.6991,3.63147867,False,,,,,,,,,0.0016688699001750002,-0.245700197167034,,4.314293549341161,21.99693534710746,1583.7793449917372,72,3,"['Ag', 'P', 'S']",Monoclinic,False,False,0.0585054,NM,,False
mp-561822,Ag2PS3,Ag-P-S,1.440099999999999,4.7269,3.2868,3.35812503,False,,,,,,,,,0.010695883302950002,-0.23667318376426003,,4.447849608136395,21.336431002455356,1024.148688117857,48,3,"['Ag', 'P', 'S']",Orthorhombic,False,False,0.0007109,NM,,False
mp-13956,Ag2PSe3,Ag-P-Se,1.186599999999999,3.859,2.6724,2.942116249999999,False,3.104686254680173,14.884344336666665,5.245267596666665,9.63907674,,,,,0.0,-0.16940802690228102,-0.035663947005955,5.793370047018977,23.1017050440737,1108.8818421155377,48,3,"['Ag', 'P', 'Se']",Orthorhombic,False,False,0.0,NM,,True
mp-667327,Ag2Pb8Cl4O7,Ag-Cl-O-Pb,2.2477,5.2617,3.014,3.05391824,False,,,,,,,,,0.00520407742857,-1.381790716468252,,7.310081388744856,23.009359114269948,1932.7861655986756,84,4,"['Ag', 'Cl', 'O', 'Pb']",Monoclinic,False,False,0.0004608,NM,,False
mp-1229102,Ag2PbI4,Ag-I-Pb,0.9013999999999991,3.4187,2.5173,2.58465437,False,,,,,,,,,0.10418355357142801,-0.558193473333332,,6.053269971215515,36.4672256926461,255.27057984852271,7,3,"['Ag', 'I', 'Pb']",Tetragonal,True,False,0.0001153,NM,,False
mp-20210,Ag2PbO2,Ag-O-Pb,1.3818000000000001,4.0983,2.7165,2.77871752,False,2.708524176250479,13.166226533346403,5.830123320013068,7.336103213333335,,,,,0.0050141350666690005,-0.817315429666662,,8.574442803523121,17.620682525541724,176.20682525541724,10,3,"['Ag', 'O', 'Pb']",Monoclinic,False,False,0.0,NM,,False
mp-1195817,Ag2Pd(NO2)4,Ag-N-O-Pd,1.840399999999999,2.0902,0.24980000000000002,0.24975232,False,,,,,,,,,0.044719970966664004,-0.5840079503888881,,4.043295823777951,13.858809652694218,831.528579161653,60,4,"['Ag', 'N', 'O', 'Pd']",Monoclinic,False,False,0.000868,NM,,False
mp-28557,Ag2PdCl4,Ag-Cl-Pd,0.9506000000000001,1.6909,0.7403000000000001,0.79764667,False,2.227495262995315,19.69336024999954,14.731625103332968,4.9617351466665705,,,,,0.0016302800000000002,-0.5746215314285701,,4.65446805782275,23.646638157962258,331.0529342114716,14,3,"['Ag', 'Cl', 'Pd']",Orthorhombic,False,False,1e-07,NM,,False
mp-1102900,Ag2S,Ag-S,1.183999999999999,2.9976000000000003,1.8136,1.813603179999999,False,,,,,,,,,0.045494641666667,-0.072879224270832,,6.204328485489086,22.107356523786418,265.288278285437,12,2,"['Ag', 'S']",Monoclinic,False,False,0.002394,NM,,False
mp-1393712,Ag2S,Ag-S,1.2299,3.2102,1.9803000000000002,2.05450018,False,,,,,,,,,0.012107586666665001,-0.10626627927083301,,6.374803924267926,21.51616009666407,129.09696057998443,6,2,"['Ag', 'S']",Monoclinic,True,False,5.6e-06,NM,,False
mp-1537871,Ag2S,Ag-S,0.9741999999999991,2.9191000000000003,1.9449,1.97932005,False,,,,,28.202,8.147,2.842,0.368,0.0035640749999990002,-0.223968058819444,,6.512238384867619,21.062082453570884,126.37249472142531,6,2,"['Ag', 'S']",Orthorhombic,True,False,0.0,NM,,False
mp-2018369,Ag2S,Ag-S,1.5694,6.537,4.9676,4.96774355,True,,,,,,,,,0.00020682166666500002,-0.11816704427083301,,6.702851253011478,20.46312780069031,245.5575336082837,12,2,"['Ag', 'S']",Monoclinic,False,False,0.0,NM,,False
mp-2025704,Ag2S,Ag-S,1.0891,2.0381,0.9490000000000001,0.9952017,False,,,,,9.903,6.9190000000000005,38.856,0.217,0.013338436666664,-0.10503542927083401,,6.046580348456434,22.68411133483168,136.10466800899007,6,2,"['Ag', 'S']",Monoclinic,True,False,0.0,NM,,False
mp-2212763,Ag2S,Ag-S,0.6818999999999991,4.9624,4.2805,4.96297458,False,,,,,,,,,0.013767898333334002,-0.104605967604167,,6.074255490692897,22.58075940821925,135.4845564493155,6,2,"['Ag', 'S']",Orthorhombic,True,False,0.0,NM,,False
mp-2766207,Ag2S,Ag-S,0.6684999999999991,4.9779,4.3094,4.97869566,False,,,,,,,,,0.013546961666666002,-0.104826904270834,,6.087581006200281,22.531330865197603,135.18798519118562,6,2,"['Ag', 'S']",Tetragonal,True,False,0.0,NM,,False
mp-31053,Ag2S,Ag-S,1.3634,2.4026,1.0392,1.14959246,False,2.68694830926586,9.684604006666666,2.464912789999999,7.219691216666665,,,,,0.0048514483333330005,-0.11352241760416601,,6.093478394225376,22.50952460082161,135.05714760492967,6,2,"['Ag', 'S']",Monoclinic,True,False,0.0,NM,,False
mp-32669,Ag2S,Ag-S,1.3001,3.2886,1.9885000000000002,2.115703,False,2.974942066410389,11.70686838412252,2.856588085624402,8.850280298498118,,,,,0.009918613333333002,-0.10845525260416601,,6.422762894340639,21.355498260763998,128.132989564584,6,2,"['Ag', 'S']",Orthorhombic,True,False,0.0,NM,,False
mp-32868,Ag2S,Ag-S,0.6242999999999991,2.7013,2.077,2.10885719,False,3.292482596258736,17.973746293333335,7.133304646666667,10.840441646666667,,,,,0.057333213888888006,-0.061040652048610006,,6.338404497074927,21.639720513685873,194.75748462317284,9,2,"['Ag', 'S']",Triclinic,True,False,0.0019793,NM,,False
mp-32884,Ag2S,Ag-S,1.442799999999999,3.3297,1.8869,1.8941902700000002,False,2.94475166864712,11.486981866666667,2.815419476666667,8.67156239,,,,,0.0106076,-0.10776626593749901,,6.3750554217582565,21.515311278903614,129.0918676734217,6,2,"['Ag', 'S']",Triclinic,True,False,0.0009781,NM,,False
mp-36216,Ag2S,Ag-S,1.0895,3.2988,2.2093,2.254801999999999,False,,,,,27.991,8.545,3.024,0.361,0.012260691666668001,-0.10611317427083301,,6.675568024896398,20.546761160675874,123.28056696405524,6,2,"['Ag', 'S']",Orthorhombic,True,False,0.0,NM,,False
mp-38511,Ag2S,Ag-S,0.12020000000000002,2.7101,2.5899,2.64933752,False,4.27943561076302,26.491387309999997,8.177818163333333,18.313569146666666,,,,,0.034228008333332005,-0.08414585760416701,,6.7653013691568145,20.27423381975459,121.64540291852752,6,2,"['Ag', 'S']",Monoclinic,True,False,0.0,NM,,False
mp-556225,Ag2S,Ag-S,1.0853,3.3512,2.2659000000000002,2.31499534,False,,,,,,,,,2.027000000026646e-05,-0.11835359593749901,,6.697040973874489,20.48088138544539,122.88528831267233,6,2,"['Ag', 'S']",Monoclinic,True,False,0.0,NM,,False
mp-560025,Ag2S,Ag-S,0.37009999999999904,2.7153,2.3452,2.41457693,False,3.296081426482058,28.813298246666665,17.94914547666667,10.864152769999999,,,,,0.088919888333332,-0.029453977604167004,,6.45649477801871,21.243926702513566,127.46356021508139,6,2,"['Ag', 'S']",Monoclinic,True,False,0.001245899999999,NM,,False
mp-610517,Ag2S,Ag-S,1.000699999999999,3.4023,2.4016,2.45874492,False,,,,,,,,,0.029025886666666,-0.089347979270833,,6.674811817819036,20.549088957568227,246.58906749081873,12,2,"['Ag', 'S']",Monoclinic,False,False,0.0031848,NM,,False
mp-1192057,Ag2S2O7,Ag-O-S,2.301599999999999,3.336,1.0344,1.0793688,False,,,,,,,,,0.0,-1.4055423298484842,-0.031036644242428003,4.598442833041431,12.8640877209424,283.0099298607328,22,3,"['Ag', 'O', 'S']",Triclinic,False,False,0.0,NM,,True
mp-30982,Ag2SO3,Ag-O-S,2.3467000000000002,3.7649,1.4182000000000001,1.46712793,True,,,,,,,,,0.076836849374998,-1.051903536388888,,5.263335487388361,15.553723580215149,373.28936592516357,24,3,"['Ag', 'O', 'S']",Monoclinic,False,False,0.0028491,NM,,False
mp-5625,Ag2SO4,Ag-O-S,1.2289,2.5708,1.3419,1.51506221,False,1.87291134789465,34.75338981219033,31.24559289511777,3.507796917072556,48.044,11.243,1.492999999999999,0.391,0.0,-1.256612797261903,-0.081799853988093,5.427367859487863,13.628137822743776,190.79392951841285,14,3,"['Ag', 'O', 'S']",Orthorhombic,False,False,0.0,NM,,True
mp-660503,Ag2SO4,Ag-O-S,1.321,2.642,1.321,1.605998389999999,False,,,,,,,,,0.030593032857141003,-1.226019764404761,,5.0882851778812554,14.536315206025701,203.5084128843598,14,3,"['Ag', 'O', 'S']",Triclinic,True,False,0.0002554,NM,,False
mp-1183005,Ag2Se,Ag-Se,1.7115,1.5767,-0.1348,-0.13493606,True,,,,,,,,,0.052263529166665004,-0.081074481354169,,5.385771457098787,30.286895070614225,363.4427408473707,12,2,"['Ag', 'Se']",Orthorhombic,True,False,0.0009394999999990001,NM,,False
mp-2022604,Ag2Se,Ag-Se,0.191699999999999,2.5314,2.3397,2.36322486,False,,,,,25.252,12.062,2.124,0.294,0.012116397500001002,-0.12122161302083101,,7.9882230810816575,20.419847235084074,245.0381668210089,12,2,"['Ag', 'Se']",Orthorhombic,True,False,0.0,NM,,False
mp-568971,Ag2Se,Ag-Se,0.9678,2.8131,1.8453,1.868729689999999,False,3.313993570703882,15.479079630000001,4.496526243333334,10.982553386666666,,,,,0.0067644991666630004,-0.126573511354168,,7.087893497811947,23.013649266289786,276.1637911954774,12,2,"['Ag', 'Se']",Orthorhombic,True,False,0.00047000000000000004,NM,,False
mp-754954,Ag2Se,Ag-Se,0.13839999999999902,2.4827,2.3443,2.42549577,False,4.324761114790041,32.37393541666667,13.670376716666667,18.7035587,,,,,0.005026770000000001,-0.128311240520834,,7.259399584691568,22.4699430155959,269.63931618715077,12,2,"['Ag', 'Se']",Orthorhombic,True,False,1.67e-05,NM,,False
mp-1215036,Ag2SeO2,Ag-O-Se,0.15400000000000003,-0.6856,-0.8396,-0.83948268,False,,,,,,,,,0.6044530208333321,-0.09959967213541601,,3.987585618991947,27.20895269994682,544.1790539989364,20,3,"['Ag', 'O', 'Se']",Orthorhombic,True,False,0.005580000000000001,NM,,False
mp-16913,Ag2SeO3,Ag-O-Se,1.7022,3.0669,1.3647,1.411950319999999,False,,,,,31.512,8.633000000000001,0.6960000000000001,0.374,0.0,-0.8250872030295131,-0.046488665277778,6.00462026596979,15.794997463256273,379.07993911815055,24,3,"['Ag', 'O', 'Se']",Monoclinic,False,False,0.0006499,NM,,True
mp-2748718,Ag2SeO3,Ag-O-Se,2.093499999999999,5.8664000000000005,3.7729,5.86670169,False,,,,,,,,,0.0,-0.5705825800520821,-0.076192160729165,6.551404869979988,14.476736478827897,347.44167549186955,24,3,"['Ag', 'O', 'Se']",Monoclinic,False,False,0.0,NM,,True
mp-11641,Ag2SeO4,Ag-O-Se,0.42639999999999906,1.3716,0.9452,1.05826351,False,2.106145522829146,14.359758809999748,9.923909846666492,4.435848963333257,,,,,0.0,-0.8401073900967221,-0.09257627785713801,5.766886485369779,14.754814936375698,206.56740910925978,14,3,"['Ag', 'O', 'Se']",Orthorhombic,False,False,0.0,NM,,True
mp-663172,Ag2SeO4,Ag-O-Se,0.48150000000000004,1.4371,0.9556,1.21555746,False,,,,,,,,,0.015562147142851002,-0.8245452429538681,,5.4150943992715295,15.71336279237605,219.9870790932647,14,3,"['Ag', 'O', 'Se']",Triclinic,True,False,0.0001304,NM,,False
mp-1197599,Ag2Sn(S2O7)3,Ag-O-S-Sn,2.4602,2.784399999999999,0.3242,0.59211378,False,,,,,,,,,0.0,-1.616673894666667,-0.014496779291665,3.239771500006885,14.741292994369305,2653.4327389864748,180,4,"['Ag', 'O', 'S', 'Sn']",Trigonal,False,False,0.003884,NM,,True
mp-680202,Ag2SnO3,Ag-O-Sn,0.1452,3.1516,3.0064,3.03843638,False,,,,,,,,,0.012345233055551,-1.199212698333333,,6.880752434067318,15.382624821813131,2215.097974341091,144,3,"['Ag', 'O', 'Sn']",Orthorhombic,False,False,0.0015639999999990002,NM,,False
mp-1193238,Ag2Te(H2O3)2,Ag-H-O-Te,0.7501000000000001,2.7511,2.001,2.08685512,True,,,,,,,,,0.013845830384617001,-1.096259264615384,,5.266986817585312,10.752377141793556,279.56180568663245,26,4,"['Ag', 'H', 'O', 'Te']",Orthorhombic,False,False,0.0020448,NM,,False
mp-1190916,Ag2Te3Mo3O16,Ag-Mo-O-Te,2.020299999999999,4.5013000000000005,2.481,2.5721684700000003,False,,,,,,,,,0.010744540972220001,-1.5645405863888882,,5.23355103629832,15.102170239743328,362.45208575383987,24,4,"['Ag', 'Mo', 'O', 'Te']",Monoclinic,False,False,0.0007570999999990001,NM,,False
mp-1197464,Ag2Te4MoO12,Ag-Mo-O-Te,2.1281,5.2484,3.1203,3.12747559,True,,,,,,,,,0.0062161410964890005,-1.409304284736841,,5.681480509948823,15.599172747936624,592.7685644215917,38,4,"['Ag', 'Mo', 'O', 'Te']",Monoclinic,False,False,0.0045067,NM,,False
mp-561380,Ag2Te4O11,Ag-O-Te,1.1402,5.4042,4.264,4.31252917,False,,,,,,,,,0.014898403823534,-1.243297442647058,,6.707920927921428,13.136548410372528,446.642645952666,34,3,"['Ag', 'O', 'Te']",Triclinic,False,False,0.0,NM,,False
mp-18068,Ag2TeO3,Ag-O-Te,1.627299999999999,4.4087,2.7814,2.84715779,False,,,,,,,,,0.049155812222223004,-0.9061985770833321,,6.658987119565562,16.26439526373193,390.34548632956637,24,3,"['Ag', 'O', 'Te']",Monoclinic,False,False,0.001092399999999,NM,,False
mp-1183014,Ag2TeO6,Ag-O-Te,0.28080000000000005,1.0582,0.7774000000000001,0.77745434,False,,,,,,,,,0.169457155925927,-0.635002848888888,,5.302684615502772,15.286371810525607,275.1546925894609,18,3,"['Ag', 'O', 'Te']",Monoclinic,True,False,0.0007852,NM,,False
mp-29163,Ag2TeS3,Ag-S-Te,1.2999,4.3011,3.0012,3.06303025,True,2.8878845573649,13.06676703666667,4.726889820000001,8.339877216666666,,,,,0.0,-0.078949780572917,-0.019762847604168,5.146247485897094,23.637257461140873,283.64708953369046,12,3,"['Ag', 'S', 'Te']",Monoclinic,False,False,0.0,NM,,True
mp-32537,Ag2W2O7,Ag-O-W,1.9614,3.0247,1.0633,1.148491079999999,False,,,,,,,,,0.032762061136363,-1.646673068484848,,7.061486275168498,14.86628993197197,327.0583785033833,22,3,"['Ag', 'O', 'W']",Triclinic,False,False,7.6e-05,NM,,False
mp-504466,Ag2WO4,Ag-O-W,2.0439,3.2635,1.2196,3.26347417,False,,,,,,,,,0.038722113035714004,-1.348469886904761,,7.439841138292023,14.781090136417092,827.7410476393571,56,3,"['Ag', 'O', 'W']",Orthorhombic,True,False,0.0016799,NM,,False
mp-637188,Ag2WO4,Ag-O-W,1.7809,3.1534,1.3725,1.45830551,False,,,,,,,,,0.04146752428571401,-1.345724475654761,,7.533937545838218,14.596479171302091,817.4028335929171,56,3,"['Ag', 'O', 'W']",Orthorhombic,False,False,0.0328786,NM,,False
mp-990091,Ag2WS4,Ag-S-W,1.098999999999999,2.6083,1.5093,1.78238459,False,,,,,,,,,0.09290130491071401,-0.33650749843750005,,5.014355634701696,24.970961285284915,699.1869159879776,28,3,"['Ag', 'S', 'W']",Orthorhombic,True,False,0.0005708,NM,,False
mp-1183016,Ag3As2C3Se5N,Ag-As-C-N-Se,1.246,1.3105,0.0645,0.06485534,False,,,,,,,,,0.38305417183753204,0.146864405591516,,3.696764125983423,29.463040835353784,824.965143389906,28,5,"['Ag', 'As', 'C', 'N', 'Se']",Triclinic,True,False,0.001323199999999,NM,,False
mp-2749579,Ag3AsF12,Ag-As-F,0.153999999999999,-0.2977,-0.45170000000000005,-0.39518751,False,,,,,,,,,0.0,-1.625031354218749,-0.005091148281252,4.658310798461213,13.958109733504731,223.3297557360757,16,3,"['Ag', 'As', 'F']",Triclinic,True,True,0.0101774,FiM,,True
mp-4431,Ag3AsS3,Ag-As-S,1.177099999999999,3.9322,2.7551,2.84576071,False,3.244471854811915,14.243676775529137,3.71707915886247,10.526597616666667,22.91,6.11,3.707,0.378,0.0033403774999980003,-0.156706858705354,,5.416914003563466,21.665047113404245,303.3106595876594,14,3,"['Ag', 'As', 'S']",Trigonal,False,False,0.0,NM,,False
mp-555843,Ag3AsS3,Ag-As-S,1.6989,3.5512,1.8523,1.9023823,False,,,,,,,,,0.02086887857143,-0.139178357633923,,4.820572054822076,24.34518056400949,340.83252789613283,14,3,"['Ag', 'As', 'S']",Trigonal,False,False,0.0004935,NM,,False
mp-561620,Ag3AsS3,Ag-As-S,1.627799999999999,4.0942,2.4664,2.58503439,False,,,,,,,,,0.0,-0.16004723620535302,-0.02519813654762,5.393890423250708,21.757523399174715,609.210655176892,28,3,"['Ag', 'As', 'S']",Monoclinic,False,False,0.0,NM,,True
mp-9538,Ag3AsS4,Ag-As-S,0.35760000000000003,2.592,2.2344,2.29666944,True,2.9347392303235393,11.663085056666667,3.050390706666666,8.61269435,,,,,0.0,-0.141018007968748,-0.000976676289061,4.841724156265268,22.58361475719919,361.33783611518703,16,3,"['Ag', 'As', 'S']",Orthorhombic,False,False,0.0,NM,,True
mp-5145,Ag3AsSe3,Ag-As-Se,0.845299999999999,3.2375,2.3922,2.4277145,False,,,,,,,,,0.011623250357143,-0.290744232075892,,6.365590311089679,23.679025301790006,331.5063542250601,14,3,"['Ag', 'As', 'Se']",Trigonal,False,False,0.0,NM,,False
mp-662599,Ag3AsSe3,Ag-As-Se,0.9037000000000001,3.2602,2.3565,2.409090029999999,False,,,,,,,,,0.0,-0.302367482433035,-0.009440044642855,6.3310677588622415,23.808144183282252,1999.8841113957092,84,3,"['Ag', 'As', 'Se']",Orthorhombic,False,False,0.035806899999999,NM,,True
mp-27554,Ag3AuS2,Ag-Au-S,0.18029999999999902,3.2915,3.1112,3.1226286500000002,True,,,,,,,,,0.02572308083333,-0.09485799760416501,,8.067572516653907,20.05806024482413,962.7868917515582,48,3,"['Ag', 'Au', 'S']",Cubic,False,False,0.00021679999999900002,NM,,False
mp-34460,Ag3AuS2,Ag-Au-S,1.563399999999999,2.1226,0.5592,0.66739269,True,2.422302280888989,6.600578369999998,0.7330300300000001,5.867548339999999,42.873,1.937,4.284,0.47800000000000004,0.025584143333329003,-0.09499693510416701,,6.378086710836254,25.371222265386024,152.22733359231614,6,3,"['Ag', 'Au', 'S']",Trigonal,True,False,0.0,NM,,False
mp-34982,Ag3AuS2,Ag-Au-S,0.39320000000000005,2.7014,2.3082000000000003,2.401267299999999,False,3.184412814005119,14.233235263333336,4.092750293333334,10.140484970000003,,,,,0.041562618333330005,-0.07901846010416501,,7.316179092704849,22.118082884259383,132.7084973055563,6,3,"['Ag', 'Au', 'S']",Triclinic,True,False,8.02e-05,NM,,False
mp-1194638,Ag3B5O9,Ag-B-O,1.8021,3.5916,1.7895,1.78947046,False,,,,,,,,,0.007357592022056001,-2.16436092504902,,4.770354001578002,10.681500762089545,726.342051822089,68,3,"['Ag', 'B', 'O']",Orthorhombic,False,False,0.0022542,NM,,False
mp-561550,Ag3BO3,Ag-B-O,0.8717,1.979,1.1073,1.15331678,False,,,,,,,,,0.015885402410713,-1.2012752898809511,,6.648231554285297,13.64515509171424,382.0643425679987,28,3,"['Ag', 'B', 'O']",Trigonal,False,False,0.0,NM,,False
mp-1229165,Ag3Bi7S12,Ag-Bi-S,0.6774999999999991,5.1324,4.4549,4.45523489,True,,,,,,,,,0.009427595530304,-0.351237027064392,,6.569616308680433,24.945701555520404,548.8054342214489,22,3,"['Ag', 'Bi', 'S']",Monoclinic,True,False,0.0002029,NM,,False
mp-505145,Ag3BiO3,Ag-Bi-O,1.546999999999999,4.2253,2.6783,3.46429242,False,,,,,,,,,0.015544864857140002,-0.7834499885714281,,8.276325591559287,16.640943829933267,931.8928544762629,56,3,"['Ag', 'Bi', 'O']",Tetragonal,False,False,0.0007203,NM,,False
mp-1229212,Ag3C(NO2)3,Ag-C-N-O,2.5277000000000003,2.2884,-0.2393,-0.23930237000000001,False,,,,,,,,,0.345861704615384,-0.418777713461538,,4.005212601417093,15.105010267520074,392.7302669555219,26,4,"['Ag', 'C', 'N', 'O']",Monoclinic,True,False,0.0020401,NM,,False
mp-1198516,Ag3CN(ClO5)2,Ag-C-Cl-N-O,1.356599999999999,0.6515000000000001,-0.7051000000000001,0.65141796,False,,,,,,,,,0.772520699103855,0.01231062117647,,3.481553644069474,16.287175185555466,553.7639563088858,34,5,"['Ag', 'C', 'Cl', 'N', 'O']",Monoclinic,False,True,4.0310627,FM,,False
mp-562248,Ag3CS(NO2)3,Ag-C-N-O-S,2.102999999999999,2.7327,0.6297,0.70655998,False,,,,,,,,,0.5565124473809521,-0.45080609803571503,,4.069415546919816,14.73938039526878,412.70265106752584,28,5,"['Ag', 'C', 'N', 'O', 'S']",Triclinic,False,False,0.0013184,NM,,False
mp-562412,Ag3F8,Ag-F,0.306899999999999,-1.9725000000000001,-2.2794,-2.15468164,False,,,,,,,,,0.0,-1.19802818272727,-0.004821104772727,5.367513968524786,13.375733597535413,294.2661391457791,22,2,"['Ag', 'F']",Monoclinic,False,True,2.0,FM,,True
mp-17862,Ag3Ge5P6,Ag-Ge-P,0.5388000000000001,5.4356,4.8968,4.96125876,False,4.306678610793549,21.0713526066338,2.523871949967145,18.547480656666654,64.884,35.962,0.539,0.266,0.0,-0.041898267346937,-0.016716465551949,5.220634131745827,19.826063324547416,555.1297730873276,28,3,"['Ag', 'Ge', 'P']",Cubic,False,False,0.0,NM,,True
mp-695941,Ag3H13SeN4O5,Ag-H-N-O-Se,2.1569,1.9180000000000001,-0.2389,0.77396605,True,,,,,,,,,0.18962974666666801,-0.6396731714843741,,3.194401600161009,11.030180566281318,1147.138778893257,104,5,"['Ag', 'H', 'N', 'O', 'Se']",Orthorhombic,False,False,0.0042397,NM,,False
mp-1214986,Ag3Mo3AsO13,Ag-As-Mo-O,1.7696,3.2603,1.4907,1.49071673,False,,,,,,,,,0.007261363812501,-1.533126685625,,5.235736132971835,14.182187702396636,567.2875080958654,40,4,"['Ag', 'As', 'Mo', 'O']",Triclinic,True,False,0.0017293,NM,,False
mp-562667,Ag3N5O6,Ag-N-O,2.1573,2.618999999999999,0.4617,0.5529976600000001,True,,,,,,,,,0.16514404595238102,-0.321044200714286,,4.211103783751079,13.791043484717234,386.14921757208253,28,3,"['Ag', 'N', 'O']",Orthorhombic,False,False,0.0037335,NM,,False
mp-27821,Ag3P11,Ag-P,0.8305999999999991,5.4982,4.6676,4.72455039,False,3.39054806582456,12.224839893327342,0.7290237066606731,11.495816186666667,52.412,32.91,0.401,0.24,0.0,-0.046166636624148,-0.046166636624148,3.854411510979593,20.442673053894797,286.19742275452717,14,2,"['Ag', 'P']",Monoclinic,False,False,0.0,NM,,True
mp-695967,Ag3P6H12N3O19,Ag-H-N-O-P,0.8478,1.7299,0.8821,0.90849757,False,,,,,,,,,0.110632787548449,-1.578763691810631,,2.992956115798695,11.193744341421656,962.6620133622624,86,5,"['Ag', 'H', 'N', 'O', 'P']",Trigonal,False,True,4.0951638,FM,,False
mp-1229128,Ag3PO4,Ag-O-P,0.42099999999999904,2.4187,1.9977,1.987666,False,2.135393715453897,14.471547910000004,9.911641590000002,4.55990632,,,,,0.0,-1.409352184955356,-0.06720938968749701,6.376836925513446,13.62473561264687,217.9957698023499,16,3,"['Ag', 'O', 'P']",Trigonal,True,False,0.0,NM,,True
mp-4198,Ag3PO4,Ag-O-P,0.17849999999999902,2.1786,2.0001,2.1094709,False,,,,,76.581,14.472,0.08,0.41100000000000003,0.00248806125,-1.406864123705355,,6.39046241047206,13.59568550355758,217.53096805692127,16,3,"['Ag', 'O', 'P']",Cubic,False,False,0.0,NM,,False
mp-12459,Ag3PS4,Ag-P-S,0.9914000000000001,3.7208,2.7294,2.7710648300000003,True,2.6388941004392983,10.112646456666665,3.148884383333333,6.963762073333332,,,,,0.0,-0.256124809903273,-0.095188160781249,4.6642434210773995,21.487192309984287,343.7950769597486,16,3,"['Ag', 'P', 'S']",Orthorhombic,False,False,0.0,NM,,True
mp-30908,Ag3PSe4,Ag-P-Se,0.174399999999999,2.1477,1.9733,2.04292933,True,3.072190040779813,12.455571403333332,3.017219756666666,9.438351646666668,,,,,0.00609484575893,-0.15376517052827401,,5.609767867358235,24.806193130216766,396.89909008346825,16,3,"['Ag', 'P', 'Se']",Orthorhombic,False,False,0.0,NM,,False
mp-1105645,Ag3SBr,Ag-Br-S,0.2964,1.604,1.3076,1.4129369,False,,,,,,,,,0.09831240649999601,-0.30571611199999804,,5.967646430204268,24.240275882257457,484.80551764514917,20,3,"['Ag', 'Br', 'S']",Orthorhombic,False,False,0.003312899999999,NM,,False
mp-1229116,Ag3SBr,Ag-Br-S,0.39870000000000005,1.8016,1.4029,1.40281016,False,,,,,,,,,0.063698640999996,-0.34032987749999805,,6.124830461748297,23.618187758723487,118.09093879361743,5,3,"['Ag', 'Br', 'S']",Monoclinic,True,False,4.85e-05,NM,,False
