material_id,formula,chemsys,band_gap,cbm,vbm,efermi,is_gap_direct,n,e_total,e_ionic,e_electronic,bulk_modulus_vrh,shear_modulus_vrh,universal_anisotropy,homogeneous_poisson,energy_above_hull,formation_energy_per_atom,equilibrium_reaction_energy_per_atom,density,volume,nsites,nelements,elements,elements_clean,crystal_system,theoretical,is_magnetic,total_magnetization,ordering,weighted_work_function,is_stable,contains_toxic,contains_scarce,band_gap_score_sq,band_gap_score_si,stability_score,dielectric_score,mechanical_score,magnetic_score,direct_gap_bonus,semiconductor_score
mp-19098,Ba2CaWO6,Ba-Ca-O-W,3.2912,5.3088,2.0176,2.01791139,False,,,,,,,,,0.0,-3.032736570999999,-0.07574531474998901,6.377787410591273,154.80353803049138,10,4,['Ba' 'Ca' 'O' 'W'],"Ba,Ca,O,W",Monoclinic,False,False,1.5000000000000002e-05,NM,,True,False,False,6.807796897876957e-06,4.227134021082912e-12,1.0,0.5,0.5,1.0,0.0,0.4750017019498586
mp-3879,Ba2CuF6,Ba-Cu-F,0.8501000000000001,1.4725000000000001,0.6224000000000001,0.69114755,False,,,,,,,,,0.0,-3.391703464444444,-0.0035723620201970003,5.474897141352942,274.2991648015784,18,3,['Ba' 'Cu' 'F'],"Ba,Cu,F",Orthorhombic,False,True,2.0000005,FM,,True,False,False,0.4723635856979237,0.6671768968533057,1.0,0.5,0.5,0.0,0.0,0.5931674309524768
mp-12640,Ba2DyNbO6,Ba-Dy-Nb-O,2.8514,4.8359000000000005,1.9845000000000002,2.02778421,True,,,,,,,,,0.0,-3.458601736166666,-0.039754142749998,6.630188428482101,156.79671133235095,10,4,['Ba' 'Dy' 'Nb' 'O'],"Ba,Dy,Nb,O",Cubic,False,False,0.0,NM,,True,False,True,0.0007939174058395487,5.850554960166816e-08,1.0,0.5,0.5,1.0,0.1,0.5751984881272924
mp-1194545,Ba2HgS5,Ba-Hg-S,1.6693,3.7141,2.0448,3.71397281,True,,,,,,,,,0.0,-1.4468766143750011,-0.027323146250005002,4.635298641314908,910.7392948649457,32,3,['Ba' 'Hg' 'S'],"Ba,Hg,S",Orthorhombic,False,False,0.0,NM,,True,True,False,0.7125748774165986,0.187068484855367,1.0,0.5,0.5,1.0,0.1,0.7812039920824547
mp-13001,Ba2HoTaO6,Ba-Ho-O-Ta,3.378199999999999,5.4563,2.0781,2.13357086,True,,,,,,,,,0.0007655560000010001,-3.589574164233332,,7.697247852078008,154.57781216113375,10,4,['Ba' 'Ho' 'O' 'Ta'],"Ba,Ho,O,Ta",Cubic,False,False,0.0,NM,,False,False,True,2.301245350096967e-06,4.969069768961042e-13,0.9848054992487271,0.5,0.5,1.0,0.1,0.5712019501235938
mp-1205585,Ba2HoUO6,Ba-Ho-O-U,0.8731999999999991,5.9843,5.1111,5.22356714,False,,,,,,,,,0.0,-3.666247560499999,-0.06588592624999501,7.563233708285042,169.8491761930532,10,4,['Ba' 'Ho' 'O' 'U'],"Ba,Ho,O,U",Cubic,True,True,0.9999589,FM,,True,True,True,0.5061387185166789,0.7129170375414253,1.0,0.5,0.5,0.0,0.0,0.5476250117343452
mp-1228360,Ba2InCuO4,Ba-Cu-In-O,1.110799999999999,4.1815,3.0707,3.28503349,False,,,,,,,,,0.0,-2.225249320833332,-1.0908750002869281e-05,5.827877794885125,147.31341871909677,8,4,['Ba' 'Cu' 'In' 'O'],"Ba,Cu,In,O",Tetragonal,True,False,0.0003785,NM,,True,False,False,0.848602415300562,0.9995298883149204,1.0,0.5,0.5,1.0,0.0,0.7533720783651408
mp-1516433,Ba2LaNbO6,Ba-La-Nb-O,2.9563,5.7091,2.7528,2.84484316,False,,,,,,,,,0.023491727999999,-3.3644894395,,5.9061764439087465,169.38405274168485,10,4,['Ba' 'La' 'Nb' 'O'],"Ba,La,Nb,O",Cubic,True,False,0.0,NM,,False,False,True,0.00028476955570317356,7.3151338838248654e-09,0.6251056772117287,0.5,0.5,1.0,0.0,0.3432128515102153
mp-1517555,Ba2LaVO6,Ba-La-O-V,1.714,4.9999,3.2859,3.32597726,False,,,,,,,,,0.13147416925000002,-3.0930034655,,5.943011673491264,156.60877527181302,10,4,['Ba' 'La' 'O' 'V'],"Ba,La,O,V",Cubic,True,False,0.0,NM,,False,False,True,0.6458987637122257,0.14083025205384153,0.07211570867374066,0.5,0.5,1.0,0.0,0.38306534031411105
mp-1236543,Ba2LiMn2O6,Ba-Li-Mn-O,1.0269,3.5583,2.5314,2.59929911,False,,,,,,,,,0.11584811848482701,-2.323453711745036,,5.061147336292687,159.93583214579502,11,4,['Ba' 'Li' 'Mn' 'O'],"Ba,Li,Mn,O",Monoclinic,True,True,1.0002342,FiM,,False,False,False,0.7361298263953883,0.952987598157107,0.09857255828036328,0.5,0.5,0.0,0.0,0.42896136230325355
mp-2227473,Ba2Mg(CoO3)2,Ba-Co-Mg-O,1.049799999999999,3.6046,2.5548,2.6163669,True,,,,,,,,,0.15761587613636602,-2.108117575909089,,5.436785969596839,156.62941694978804,11,4,['Ba' 'Co' 'Mg' 'O'],"Ba,Co,Mg,O",Triclinic,True,True,4.0000003,FM,,False,False,False,0.7686072831738865,0.9729933805051525,0.04275293107775752,0.5,0.5,0.0,0.1,0.5164101545748154
mp-2226861,Ba2Mg(WO4)2,Ba-Mg-O-W,1.046599999999999,4.044,2.9974,3.05387526,False,,,,,,,,,0.18730081038461102,-2.561109834999999,,6.030222832326756,218.81797231153087,13,4,['Ba' 'Mg' 'O' 'W'],"Ba,Mg,O,W",Triclinic,True,True,2.0,FM,,False,False,False,0.7641347546017656,0.9705126044352488,0.023611622539494784,0.5,0.5,0.0,0.0,0.42076213645554217
mp-1192656,Ba2MnV2HO9,Ba-H-Mn-O-V,0.9106000000000001,2.0642,1.1536,1.15371579,False,,,,,,,,,0.0,-2.6172728056120693,-0.010423174187471,4.44661099669739,430.5587116222696,30,5,['Ba' 'H' 'Mn' 'O' 'V'],"Ba,H,Mn,O,V",Monoclinic,False,True,8.0023764,FM,,True,False,False,0.5620293956664568,0.7837995244033199,1.0,0.5,0.5,0.0,0.0,0.6330772775771122
mp-1228577,Ba2NaSr2(SbO4)3,Ba-Na-O-Sb-Sr,1.6808,5.0945,3.4137,5.09482031,True,,,,,,,,,0.041100248583339,-2.529733578568965,,5.927341746993309,577.1947361974842,40,5,['Ba' 'Na' 'O' 'Sb' 'Sr'],"Ba,Na,O,Sb,Sr",Tetragonal,True,False,0.00011829999999900002,NM,,False,False,False,0.6956198224492314,0.174260572727942,0.4395494861743367,0.5,0.5,1.0,0.1,0.571438271758575
mp-12637,Ba2NdNbO6,Ba-Nb-Nd-O,2.849999999999999,4.7463,1.8963,1.91639325,True,,,,,,,,,0.015580212999999002,-3.35878035975,,6.090547403620582,165.71147910643413,10,4,['Ba' 'Nb' 'Nd' 'O'],"Ba,Nb,Nd,O",Cubic,False,False,7.570000000000002e-05,NM,,False,False,True,0.0008044815703484673,6.010202980257722e-08,0.7322712599237376,0.5,0.5,1.0,0.1,0.508268944388826
mp-1520957,Ba2NdVO6,Ba-Nd-O-V,1.6267,3.9431000000000003,2.3164,2.33681685,True,,,,,,,,,0.115194156125,-3.07679323425,,6.120403528696171,614.0701617148425,40,4,['Ba' 'Nd' 'O' 'V'],"Ba,Nd,O,V",Cubic,True,False,0.0,NM,,False,False,True,0.7734724079827971,0.24018147392904152,0.09987028125699592,0.5,0.5,1.0,0.1,0.521426604059374
mp-1214573,Ba2PrBiO6,Ba-Bi-O-Pr,1.759999999999999,3.7948,2.0348,2.11747627,False,,,,,,,,,0.0,-2.746031445166667,-0.080334785854156,6.833586096013359,175.08848625034892,10,4,['Ba' 'Bi' 'O' 'Pr'],"Ba,Bi,O,Pr",Monoclinic,True,False,4.2e-06,NM,,True,False,True,0.5762290736718018,0.10273981490249522,1.0,0.5,0.5,1.0,0.0,0.5710214165879923
mp-1205670,Ba2PrTaO6,Ba-O-Pr-Ta,3.3056,5.2987,1.9931,2.07675663,True,,,,,,,,,0.015519880000001,-3.4576381959,,6.901747578754598,166.6147794446964,10,4,['Ba' 'O' 'Pr' 'Ta'],"Ba,O,Pr,Ta",Cubic,True,False,0.0001013,NM,,False,False,True,5.7076795524553166e-06,2.9831513060927137e-12,0.7331553956805569,0.5,0.5,1.0,0.1,0.45746124825642737
mp-1207069,Ba2PuZnO6,Ba-O-Pu-Zn,0.6585000000000001,5.0287,4.3702,4.48643199,False,,,,,,,,,0.0,-2.863711808874998,-0.15770404099999802,7.49040656884427,150.76153623030845,10,4,['Ba' 'O' 'Pu' 'Zn'],"Ba,O,Pu,Zn",Cubic,True,False,0.0013935,NM,,True,True,False,0.2342463285380093,0.306286383099445,1.0,0.5,0.5,1.0,0.0,0.5215540856394771
mp-1518955,Ba2SnWO6,Ba-O-Sn-W,1.1981,6.0471,4.849,4.9820955399999995,False,,,,,,,,,0.11030287675001,-2.511424981499999,,6.738467917312745,165.89461841595403,10,4,['Ba' 'O' 'Sn' 'W'],"Ba,O,Sn,W",Cubic,True,False,0.0,NM,,False,False,False,0.9390150415143889,0.9666810019113022,0.11013399314446483,0.5,0.5,1.0,0.0,0.569060468056268
mp-1228362,Ba2SrTi3O9,Ba-O-Sr-Ti,1.8073000000000001,4.8417,3.0344,3.04105107,False,,,,,,,,,0.007288449999977,-3.504784299000001,,5.517968938499277,195.5672224732036,15,4,['Ba' 'O' 'Sr' 'Ti'],"Ba,O,Sr,Ti",Orthorhombic,True,False,1.3600000000000002e-05,NM,,False,False,False,0.5054005320743031,0.07248754681096223,0.864357346672411,0.5,0.5,1.0,0.0,0.5204813415374906
mp-1228399,Ba2SrV2O8,Ba-O-Sr-V,3.7201,4.4589,0.7388,0.72338099,False,,,,,,,,,0.009752743076926002,-3.008776175384615,,4.7072047170565945,208.89082174611409,13,4,['Ba' 'O' 'Sr' 'V'],"Ba,O,Sr,V",Trigonal,True,False,0.002616099999999,NM,,False,False,False,2.0502120210450907e-08,4.8817417926150285e-17,0.8227895173189863,0.5,0.5,1.0,0.0,0.38762764600974897
mp-1518621,Ba2SrWO6,Ba-O-Sr-W,3.1754,5.0563,1.8809,1.93022957,False,,,,,,,,,0.024659490000000003,-2.943489943999999,,6.414180475618976,166.23314674775472,10,4,['Ba' 'O' 'Sr' 'W'],"Ba,O,Sr,W",Cubic,True,False,0.0,NM,,False,False,False,2.6798460262225027e-05,6.411234234697566e-11,0.6106753518839041,0.5,0.5,1.0,0.0,0.3399079838360926
mp-1214627,Ba2SrY2Cu2PtO10,Ba-Cu-O-Pt-Sr-Y,0.585399999999999,4.0722,3.4868,3.48682792,False,,,,,,,,,0.0057433506150830005,-2.5342192222222213,,6.49439696389447,261.37846752234856,18,6,['Ba' 'Cu' 'O' 'Pt' 'Sr' 'Y'],"Ba,Cu,O,Pt,Sr,Y",Monoclinic,True,True,1.990732899999999,FM,,False,False,True,0.16873242125438254,0.20438250832986116,0.8914846925212667,0.5,0.5,0.0,0.0,0.37864048922405236
mp-1228482,Ba2Ti5(Bi2O9)2,Ba-Bi-O-Ti,1.355299999999999,5.9059,4.5506,4.55080684,False,,,,,,,,,0.068800800172425,-2.8172561422988522,,7.215141562091505,376.95679033744693,29,4,['Ba' 'Bi' 'O' 'Ti'],"Ba,Bi,O,Ti",Tetragonal,True,False,0.0003432,NM,,False,False,False,0.9992687362537519,0.7352171443667583,0.2525828403577879,0.5,0.5,1.0,0.0,0.5834209192271088
mp-18327,Ba2Tl2O5,Ba-O-Tl,0.6503999999999991,3.2632,2.6128,2.61282051,True,,,,,,,,,0.0,-1.964748793796296,-0.041051957777774005,7.5914494764356,667.9539936951411,36,3,['Ba' 'O' 'Tl'],"Ba,O,Tl",Orthorhombic,False,False,0.0,NM,,True,True,False,0.22625604014159922,0.29371827415819185,1.0,0.5,0.5,1.0,0.1,0.6756217511591286
mp-558221,Ba2V4Cd3O15,Ba-Cd-O-V,2.9086,3.0888,0.1802,1.15693026,False,,,,,,,,,0.0,-2.403979876770833,-0.0005128708333220001,4.728726215509642,1482.799403080236,96,4,['Ba' 'Cd' 'O' 'V'],"Ba,Cd,O,V",Orthorhombic,False,False,0.0088921,NM,,True,False,False,0.0004577986382511175,1.9116347077653064e-08,1.0,0.5,0.5,1.0,0.0,0.4751144525270149
mp-1096783,Ba2VFeO6,Ba-Fe-O-V,0.6837000000000001,3.6712,2.9875,3.67118011,True,,,,,,,,,0.12466782549999,-2.568807841,,5.938518481103398,534.0070098689611,40,4,['Ba' 'Fe' 'O' 'V'],"Ba,Fe,O,V",Hexagonal,True,True,19.9996996,FM,,False,False,False,0.260271416915384,0.3473081953382259,0.08263214495962723,0.5,0.5,0.0,0.1,0.326539907792538
mp-28403,Ba2WO5,Ba-O-W,3.1569,5.0143,1.8574000000000002,1.9428918800000001,False,,,,,,,,,0.0,-2.869734222187485,-0.05557731124998,7.193970389808469,497.18600108739514,32,3,['Ba' 'O' 'W'],"Ba,O,W",Orthorhombic,False,False,0.0,NM,,True,False,False,3.309866756418392e-05,9.76348396848157e-11,1.0,0.5,0.5,1.0,0.0,0.4750082746815363
mp-752620,Ba2YBr7,Ba-Br-Y,3.8664,4.0918,0.22540000000000002,0.29639692,False,,,,,,,,,0.021259948500004,-2.449319338,,4.476603341777877,1369.3340347700796,40,3,['Ba' 'Br' 'Y'],"Ba,Br,Y",Monoclinic,True,False,0.001218699999999,NM,,False,False,True,2.17567255394475e-09,6.329086278812284e-19,0.6536397174958554,0.5,0.5,1.0,0.0,0.34956893692609375
mp-1202519,Ba3(AlAs2)2,Al-As-Ba,1.0493,4.1332,3.0839,3.08447536,True,,,,,,,,,0.0,-0.950413470833332,-0.005713633009265,4.745296093723967,1071.6796531636242,36,3,['Al' 'As' 'Ba'],"Al,As,Ba",Orthorhombic,False,False,0.0,NM,,True,False,False,0.7679099684784133,0.9726126362214624,1.0,0.5,0.5,1.0,0.1,0.9128693875528227
mp-779533,Ba3(BrO)2,Ba-Br-O,2.6162,2.9719,0.3557,0.36538027,True,,,,,,,,,0.046951411428571004,-2.739988020714285,,4.207227552215516,953.2293819558139,28,3,['Ba' 'Br' 'O'],"Ba,Br,O",Orthorhombic,True,False,0.023092599999999002,NM,,False,False,False,0.006160205602281249,3.969990370285528e-06,0.3910076208305787,0.5,0.5,1.0,0.1,0.3818632968960935
mp-1200496,Ba3B(BrO)3,B-Ba-Br-O,3.7561,4.3863,0.6302,4.3866251,False,,,,,,,,,0.0,-2.926992053416666,-0.018802686166662003,4.570627318376227,1032.5205516203769,40,4,['B' 'Ba' 'Br' 'O'],"B,Ba,Br,O",Triclinic,False,False,0.00016889999999900003,NM,,True,False,False,1.1952683402698048e-08,1.7130271710622586e-17,1.0,0.5,0.5,1.0,0.0,0.4750000029881709
mp-1214653,Ba3Gd(BO2)9,B-Ba-Gd-O,3.6864,4.1214,0.435,4.12124569,True,,,,,,,,,0.009811149771515001,-3.123250769758064,,3.885385531171277,815.8863045654901,62,4,['B' 'Ba' 'Gd' 'O'],"B,Ba,Gd,O",Hexagonal,True,True,14.0011482,FM,,False,False,True,3.372663350496272e-08,1.284283016758945e-16,0.821828950142769,0.5,0.5,0.0,0.1,0.38741152137061563
mp-1204343,Ba3Ge9O22,Ba-Ge-O,0.147599999999999,0.9247000000000001,0.7771,0.777272099999999,True,,,,,,,,,0.05078989674019101,-2.284524254264706,,4.918081952025904,957.3620044030009,68,3,['Ba' 'Ge' 'O'],"Ba,Ge,O",Monoclinic,False,True,3.9951958,FM,,False,False,False,0.01175848113547002,0.005231167006027492,0.3621133716608627,0.5,0.5,0.0,0.1,0.3192526382499873
mp-754128,Ba3Hf2O7,Ba-Hf-O,3.5653,5.623,2.0577,2.11661992,False,2.110597341196721,31.699531783333327,27.244910646666654,4.454621136666667,124.136,71.974,0.189,0.257,0.0,-3.6430178729166682,-0.0023431808333300003,7.703156572421853,189.90438122783766,12,3,['Ba' 'Hf' 'O'],"Ba,Hf,O",Tetragonal,True,False,0.0,NM,,True,False,False,1.9025980934399427e-07,3.741085817820945e-15,1.0,0.31537599858691284,0.9952354842646678,1.0,0.0,0.447146996201511
mp-6474,Ba3MgNb2O9,Ba-Mg-Nb-O,2.647999999999999,4.9487000000000005,2.3007,2.43097144,False,,,,,127.395,78.056,0.134,0.246,0.0,-3.266047576,-0.035618813333272,5.940852812742581,214.1322118289584,15,4,['Ba' 'Mg' 'Nb' 'O'],"Ba,Mg,Nb,O",Trigonal,False,False,0.0012429,NM,,True,False,False,0.00476503689018186,2.326786976209965e-06,1.0,0.5,0.9990579405446686,1.0,0.0,0.5260974022950587
mp-1215159,Ba3NaMn4Si6O23,Ba-Mn-Na-O-Si,0.11470000000000001,2.1389,2.0242,2.07149959,False,,,,,,,,,0.159989711418929,-2.6982048535298233,,3.775847060669339,2095.498979800317,148,5,['Ba' 'Mn' 'Na' 'O' 'Si'],"Ba,Mn,Na,O,Si",Orthorhombic,True,True,68.0000028,FM,,False,False,False,0.009170620935144688,0.003644265291342072,0.040770592546206505,0.5,0.5,0.0,0.0,0.1242287488476352
mp-1245926,Ba3NbN3,Ba-N-Nb,0.549199999999999,3.0737,2.5245,2.52449223,False,,,,,,,,,0.135860212142857,-0.856458378571428,,5.110055749940623,355.4408330540466,14,3,['Ba' 'N' 'Nb'],"Ba,N,Nb",Hexagonal,True,False,0.0006464999999990001,NM,,False,False,False,0.14166863566650847,0.16364264504903375,0.06605918192875052,0.5,0.5,1.0,0.0,0.27133051604055286
mp-2205007,Ba3Sn2O7,Ba-O-Sn,2.4833,5.6883,3.205,5.68867721,False,,,,,,,,,0.0,-2.518166966770837,-0.0008261268750010001,6.7393981100416624,375.2053554160523,24,3,['Ba' 'O' 'Sn'],"Ba,O,Sn",Tetragonal,True,False,0.0,NM,,True,False,False,0.016826562647349805,3.2786860340117135e-05,1.0,0.5,0.5,1.0,0.0,0.43129040282179965
mp-540923,Ba3SnP3,Ba-P-Sn,0.8242,4.4138,3.5896,3.9869008,False,,,,,,,,,0.007148166267859001,-0.8735758373469371,,4.54518146022527,911.3234068884976,28,3,['Ba' 'P' 'Sn'],"Ba,P,Sn",Monoclinic,False,False,0.0021262,NM,,False,False,False,0.43543701282922664,0.6150215322499382,0.8667858573742905,0.5,0.5,1.0,0.0,0.64280894738837
mp-1228231,Ba3TiFe2O9,Ba-Fe-O-Ti,0.24630000000000002,2.8083,2.5620000000000003,2.8083063900000003,False,,,,,,,,,0.0,-2.612005185555555,-0.014391772777796002,5.82846405382256,407.7128467307327,30,4,['Ba' 'Fe' 'O' 'Ti'],"Ba,Fe,O,Ti",Hexagonal,True,True,16.0062676,FM,,True,False,False,0.02380019437669577,0.014395455359857744,1.0,0.5,0.5,0.0,0.0,0.34479843020833734
mp-1228272,Ba3UIn2O9,Ba-In-O-U,1.395199999999999,5.1293,3.7341,3.7118292,True,,,,,,,,,0.0056406349999980005,-2.964950633888889,,7.037009606948507,241.55076544601144,15,4,['Ba' 'In' 'O' 'U'],"Ba,In,O,U",Trigonal,True,False,0.0008039,NM,,False,True,False,0.9905231906929972,0.6565540735475042,0.8933179629021077,0.5,0.5,1.0,0.1,0.8049990594878116
mp-6310,Ba3Y(BO3)3,B-Ba-O-Y,3.815299999999999,5.7025,1.8872,1.9444302800000002,True,,,,,,,,,0.0,-3.292742405572916,-0.020561479921861,4.758922946332589,1418.0188886619,96,4,['B' 'Ba' 'O' 'Y'],"B,Ba,O,Y",Hexagonal,False,False,0.1343463,NM,,True,False,True,4.8358011136464516e-09,2.966577560020132e-18,1.0,0.5,0.5,1.0,0.1,0.5750000012089502
mp-779551,Ba4Br6O,Ba-Br-O,3.6606,3.345,-0.3156,0.66080624,False,,,,,,,,,0.099201353409089,-2.605075854318182,,3.905423968177501,1776.8286571325104,44,3,['Ba' 'Br' 'O'],"Ba,Br,O",Orthorhombic,True,False,0.006357,NM,,False,False,False,4.913466097615671e-08,2.670334999045859e-16,0.13751434113071978,0.5,0.5,1.0,0.0,0.23344073780971072
mp-1228424,Ba4CaZr5O15,Ba-Ca-O-Zr,3.1377,5.2068,2.0691,2.06909391,False,,,,,,,,,0.027795549500003004,-3.6176320172,,5.652930631252725,755.225254913151,50,4,['Ba' 'Ca' 'O' 'Zr'],"Ba,Ca,O,Zr",Tetragonal,True,False,0.0259906,NM,,False,False,False,4.11148358812291e-05,1.504641816786766e-10,0.5735495252469373,0.5,0.5,1.0,0.0,0.3315578940389468
mp-757745,Ba4In2O7,Ba-In-O,1.4717,3.8584,2.3867000000000003,2.42292041,False,,,,,,,,,0.08784540346153501,-2.46355127025641,,5.580526212945831,530.2153551243076,26,3,['Ba' 'In' 'O'],"Ba,In,O",Orthorhombic,True,False,0.007135199999999,NM,,False,False,False,0.9472400045129508,0.5029911405680908,0.1725776378569745,0.5,0.5,1.0,0.0,0.5223627735099254
mp-1228584,Ba4MgTa10O30,Ba-Mg-O-Ta,2.4682,4.2788,1.8106,1.814361809999999,False,,,,,,,,,0.0,-3.418838103962962,-0.0020777448147050004,7.5891592525743565,626.4522508005355,45,4,['Ba' 'Mg' 'O' 'Ta'],"Ba,Mg,O,Ta",Orthorhombic,True,False,0.0020943,NM,,True,False,False,0.018730349084117647,4.116105564399219e-05,1.0,0.5,0.5,1.0,0.0,0.4317198852864384
mp-2755271,Ba4Sn3O10,Ba-O-Sn,1.404399999999999,5.0641,3.6597,3.68017929,True,,,,,,,,,0.0,-2.494593746617648,-7.532411758859325e-05,6.841540910646369,517.1909316664813,34,3,['Ba' 'O' 'Sn'],"Ba,O,Sn",Tetragonal,True,False,0.0,NM,,True,False,False,0.9871231256136804,0.638041468564253,1.0,0.5,0.5,1.0,0.1,0.8257383015192523
mp-758845,Ba5Nb2O10,Ba-Nb-O,2.368,4.3113,1.9433,1.95561425,False,,,,,,,,,0.026239336764711,-3.150172921176471,,5.669853939654707,604.7456935279247,34,3,['Ba' 'Nb' 'O'],"Ba,Nb,O",Orthorhombic,True,False,0.0003522,NM,,False,False,False,0.03679291424636712,0.0001746371788397798,0.5916815357010173,0.5,0.5,1.0,0.0,0.34393032725730494
mp-1183410,Ba5V5O14,Ba-O-V,1.324899999999999,4.5878,3.2629,4.58784981,True,,,,,,,,,0.0,-2.8595979975,-0.014269073954183002,5.310745127113748,728.7424842934679,48,3,['Ba' 'O' 'V'],"Ba,O,V",Monoclinic,True,True,11.9791499,FiM,,True,False,False,0.9992877225401097,0.7919599156512289,1.0,0.5,0.5,0.0,0.1,0.7592543261844406
mp-766337,Ba6CaI14,Ba-Ca-I,3.1308,4.052,0.9212,1.97440342,True,,,,,,,,,0.06566932285714401,-1.9627077535714281,,4.043236408270846,2169.049422087452,42,3,['Ba' 'Ca' 'I'],"Ba,Ca,I",Orthorhombic,True,False,0.1103517,NM,,False,False,False,4.442249822874983e-05,1.7558985280912693e-10,0.26890786774307623,0.5,0.5,1.0,0.1,0.3530142653279982
mp-1228330,Ba8Mn6Co2ClO22,Ba-Cl-Co-Mn-O,0.40490000000000004,3.218,2.8131,3.21799885,False,,,,,,,,,0.009453022596076001,-2.404169648656057,,5.512404857641421,582.4565065502409,39,5,['Ba' 'Cl' 'Co' 'Mn' 'O'],"Ba,Cl,Co,Mn,O",Orthorhombic,True,True,24.999451,FM,,False,False,False,0.06505400348061559,0.058371157539799934,0.8277364669223111,0.5,0.5,0.0,0.0,0.3212579621085315
mp-1195594,Ba8Sn4S15,Ba-S-Sn,2.0442,4.6493,2.6051,2.87738868,False,,,,,,,,,0.0,-1.732108828518517,-0.005632680277776,4.197042014707602,6502.604306898791,216,3,['Ba' 'S' 'Sn'],"Ba,S,Sn",Orthorhombic,False,False,0.0014187,NM,,True,False,False,0.21231587750713685,0.00869285760399896,1.0,0.5,0.5,1.0,0.0,0.529382898017384
mp-9899,BaAgP,Ag-Ba-P,0.1217,3.9295,3.8078000000000003,3.86383053,False,5.310262348195867,42.92717724666469,14.728291039998018,28.198886206666682,,,,,0.0,-0.72254780876984,-0.06705164368055401,5.785357274519447,158.5344961850996,6,3,['Ag' 'Ba' 'P'],"Ag,Ba,P",Hexagonal,False,False,0.0,NM,,True,False,False,0.009674163233984576,0.0039395738468414555,1.0,0.02298186786964007,0.5,1.0,0.0,0.4064567570659684
mp-1520660,BaCaDyBiO6,Ba-Bi-Ca-Dy-O,1.7625000000000002,3.9786,2.2161,2.31432834,True,,,,,,,,,0.006547015874996001,-2.804833726166667,,6.866236766265958,623.8360014035376,40,5,['Ba' 'Bi' 'Ca' 'Dy' 'O'],"Ba,Bi,Ca,Dy,O",Orthorhombic,True,False,0.0,NM,,False,False,True,0.5724487705861278,0.10092596451330241,0.8772701305032902,0.5,0.5,1.0,0.1,0.6323117579544149
mp-1523231,BaCaGdBiO6,Ba-Bi-Ca-Gd-O,1.552499999999998,3.8526,2.3001,2.41732986,False,,,,,,,,,0.0016180763749970002,-2.7806428465,,6.701020004072877,634.0130854670563,40,5,['Ba' 'Bi' 'Ca' 'Gd' 'O'],"Ba,Bi,Ca,Gd,O",Orthorhombic,True,True,27.9999998,FM,,False,False,True,0.8683909337151252,0.35373706753819256,0.9681565036012145,0.5,0.5,0.0,0.0,0.5734776775138324
mp-1178538,BaCaI4,Ba-Ca-I,3.2671,3.5435,0.27640000000000003,0.27671828,True,,,,,,,,,0.051921220833334,-1.920636765416666,,3.732490100698087,1219.0331115748693,24,3,['Ba' 'Ca' 'I'],"Ba,Ca,I",Orthorhombic,True,False,1.48e-05,NM,,False,False,False,9.117111447905796e-06,7.536038272837408e-12,0.3540120182143187,0.5,0.5,1.0,0.1,0.3721547554493148
mp-753709,BaCaI4,Ba-Ca-I,2.9335999999999993,4.5733,1.6397,1.75656996,False,,,,,,,,,0.06903446375000201,-1.9035235224999991,,4.436887636615371,512.7500845217846,12,3,['Ba' 'Ca' 'I'],"Ba,Ca,I",Monoclinic,True,False,0.0002074,NM,,False,False,False,0.00035758838343286184,1.1591108335605372e-08,0.2514052060013461,0.5,0.5,1.0,0.0,0.25914663030137486
mp-1522279,BaCaLaBiO6,Ba-Bi-Ca-La-O,1.6524,4.6936,3.0412,3.07088529,False,,,,,,,,,0.014085103499986,-2.764965399000001,,6.233261818571594,331.0214823136303,20,5,['Ba' 'Bi' 'Ca' 'La' 'O'],"Ba,Bi,Ca,La,O",Triclinic,True,False,0.0,NM,,False,False,True,0.7371377484375748,0.20706533885319606,0.7544984387709857,0.5,0.5,1.0,0.0,0.5660719628671076
mp-644003,BaCo2P2H2O9,Ba-Co-H-O-P,1.2309,3.1558,1.9249,1.9935893900000001,False,,,,,,,,,0.017503510468762,-2.3056966926116083,,3.9485304786199222,389.5530185984814,32,5,['Ba' 'Co' 'H' 'O' 'P'],"Ba,Co,H,O,P",Monoclinic,False,True,1.17e-05,AFM,,False,False,False,0.9634870023548494,0.9339552797786649,0.7046386157449839,0.5,0.5,0.5,0.0,0.7321246964917582
mp-24828,BaCoBP2HO9,B-Ba-Co-H-O-P,2.5883000000000003,4.3471,1.7588,1.81551262,False,,,,,,,,,0.029978822750006004,-2.617168281980158,,3.827014490819896,718.5742062085872,60,6,['B' 'Ba' 'Co' 'H' 'O' 'P'],"B,Ba,Co,H,O,P",Triclinic,False,True,2.0700000000000002e-05,AFM,,False,False,False,0.0076768936887678055,6.2855991589610556e-06,0.5490441317510809,0.5,0.5,0.5,0.0,0.314181199199836
mp-1519687,BaCrInWO6,Ba-Cr-In-O-W,0.1824,5.4438,5.2614,5.28768886,False,,,,,,,,,0.17029399758333902,-2.233422985666665,,7.317498095336429,132.52035601941864,10,5,['Ba' 'Cr' 'In' 'O' 'W'],"Ba,Cr,In,O,W",Cubic,True,True,2.999999899999999,FM,,False,False,False,0.015182406327187287,0.007567789801797368,0.033177612537809355,0.5,0.5,0.0,0.0,0.1244026558678669
